row_index,actual_treatment,actual_visit,actual_conversion,uplift_two_model,uplift_class_transform,uplift_causal_forest,baseline_predicted_prob,uplift_class_transform_corrected
1801,1,0,0,0.1018887073203803,-0.1125030728834396,0.0693378333937,0.2891292724806504,-0.04911190686192324
1802,1,0,0,0.4551329511326071,0.0948987751511822,0.202262677349816,0.6440249240059993,0.017680459645082358
1803,0,0,0,0.1254673209372677,-0.128604375231822,0.1181281034141135,0.5355413203169749,-0.11159819851769237
1804,0,0,0,0.1719088399874301,0.0048958241491592,0.090871730225889,0.40977541626496,-0.01595684945777509
1805,1,0,0,0.227144639835742,-0.076112133618821,0.080163277379404,0.5834808963181667,-0.0891050071673678
1806,0,0,0,0.0907675382761224,-0.1922986287561027,0.0041708829925092,0.3694605945006446,-0.2118707616808061
1807,0,0,0,0.0265341425570544,-0.1621311374858194,0.1066411564349677,0.4512297064653701,-0.18351549574567338
1808,0,0,0,0.3212192177613046,-0.2340673069293006,0.1009542999954127,0.3669600558348708,-0.2185466159256172
1809,1,0,0,-0.1754475191831443,-0.3140549678807223,0.0360211213369196,0.5150328815453601,-0.27856906571095363
1810,1,0,0,-0.1256094866694713,-0.2265629422941818,0.0139512390511728,0.4512704719968277,-0.2875339783833848
1811,1,1,0,-0.1300695727969137,-0.2099691366510694,0.0608585308265647,0.6321147881003037,-0.17916745000622702
1812,0,0,0,0.0125763430983888,-0.0012279106524496,0.0153202952363052,0.5639224239690264,-0.19027667342078813
1813,1,0,0,0.0094739414919547,-0.161380203062908,0.0974111230885105,0.5691479180113151,-0.1866814907958272
1814,1,0,0,-0.0623475618373571,-0.2377868672243054,-0.0634946689312565,0.6761418119812496,-0.21845039161565494
1815,1,0,0,-0.1429903425157402,-0.0520546516231534,0.0711383409081022,0.6483778542627463,-0.049393673093551804
1816,0,0,0,-0.0170014529576985,-0.0999517308413378,0.1424161146569857,0.5466010631770887,-0.019805375471878994
1817,1,0,0,0.3763187244421027,-0.1349834875827908,0.0428789605014589,0.5695812229385898,-0.16580210823773844
1818,1,0,0,0.0663869457236694,-0.1141982705107471,0.0745064625325568,0.5026343809583943,-0.16138479169776987
1819,0,1,0,0.3611797445805679,-0.0941230015676141,0.1151762245448509,0.5015445860299881,-0.15529795100768862
1820,1,0,0,-0.3645898726215949,-0.2746980506764285,-0.0940480818690589,0.4781714121959956,-0.22224127828937912
1821,0,0,0,0.1324593471967365,-0.1094591179137549,0.0755801603874294,0.4236246177274216,-0.18253876574954908
1822,1,0,0,-0.0505655493284738,-0.1437230621671565,-0.0129990598289109,0.3767372148923917,-0.24220056449529004
1823,1,0,0,0.2667155210009624,-0.2439211661791445,0.0233337590319536,0.2161424138932001,-0.2817100159527549
1824,0,0,0,0.1403751174907522,-0.2217408983677258,0.0884134341164577,0.3984461234505355,-0.1731940206621302
1825,1,0,0,0.0389951660920232,-0.231744840708556,0.0769135937687327,0.6989932955603607,-0.20394751980453918
1826,0,0,0,0.2014614759301186,-0.3081321358733203,0.0815458010965141,0.3504888146135055,-0.3468187685516573
1827,0,0,0,0.1319349526209887,-0.0634957359668976,0.1027118646039506,0.5502343693859034,-0.025019955807428884
1828,1,0,0,0.0711880617735103,-0.3867503004816399,0.0688012116085582,0.4182453008501727,-0.299812033723419
1829,1,0,0,0.2165225751805394,-0.1569218161680952,0.0744320664230514,0.5213829653819025,-0.19603568075026812
1830,0,0,0,0.1104942744438322,-0.4254676578156422,0.0527685342501649,0.412007156297304,-0.418991825117517
1831,0,0,0,0.0495567535806771,-0.1757828314899227,0.0814781828308866,0.3143103445331796,-0.18820577642026393
1832,0,0,0,0.2683293383101104,-0.0635720392026577,0.0914620401012348,0.428873411076813,-0.0883751258542087
1833,0,0,0,-0.1363070333382876,-0.196106461986162,0.0495941427942739,0.6060979116873632,-0.1998777656733084
1834,1,0,0,-0.0842490213034553,-0.1832035886859928,0.0460356763530888,0.486176691385656,-0.1469501963752039
1835,1,1,0,0.0806369014015282,-0.2036706282712194,0.0068016714358619,0.1294983855487983,-0.24702300548265388
1836,0,0,0,0.1651971015100333,-0.4103012418853076,0.0864166433760488,0.5970230558557563,-0.39151340310024596
1837,0,0,0,0.047507799787408,-0.003325706048467,0.2367762142820065,0.5837280268194418,-0.13726377833696712
1838,1,0,0,0.2737880500507051,-0.1136271521087313,0.1402769198975313,0.636454075404348,-0.06630614242747135
1839,1,0,0,-0.1762622844907282,-0.0870482219734133,0.063412978596101,0.5015487657783831,-0.18646086329910994
1840,1,0,0,0.2295951633914326,0.1857033466318081,0.1875751026732099,0.6936011563867301,0.10896677023674739
1841,1,0,0,-0.0040691567839581,-0.2056066289632769,0.0240415061145908,0.4592753533877177,-0.2302097606292065
1842,1,0,0,0.120396950522672,-0.2429273605338828,0.0465414202715911,0.5047832883350577,-0.22855252806007387
1843,1,0,0,-0.1971982206756748,-0.2069912855346621,0.0091416457453249,0.6888763621541171,-0.15142282735950696
1844,1,0,0,-0.0113851021013751,-0.1941225170468122,0.0079688751176666,0.48708804760189,-0.23945508144318794
1845,1,0,0,0.2218745668178912,-0.1260249738247643,0.1468166189701767,0.5972815839814938,-0.1772291785292659
1846,1,0,0,0.2231802428299268,-0.2745857052084118,0.0591342214100168,0.2140378390090251,-0.2598118003102926
1847,0,1,0,0.1307339485482609,-0.0646154920732647,0.1500195136188677,0.6237010545892623,-0.0587684773562579
1848,1,0,0,0.262479486681395,-0.1457856826100316,0.0657451302697185,0.4886598390138227,-0.14403162117520152
1849,1,0,0,-0.0069779005715055,-0.2384003540999526,-0.0105279816550254,0.3267849742001874,-0.24606890424173555
1850,1,0,0,0.014298859584043,-0.1401972269241878,-0.0093056568917392,0.5012995267288066,-0.15843498205397655
1851,0,0,0,0.1901793835504106,-0.2225278211056868,-3.567165030650949e-06,0.4195892263995042,-0.18451121113317714
1852,1,0,0,-0.0891244306159982,-0.2090470311051857,0.0035966110246729,0.4670431858078582,-0.1907320050451251
1853,1,1,0,-0.220030415403142,-0.3457279640224954,-0.0089119340512687,0.0782888135017787,-0.2933964158137834
1854,1,0,0,0.4696861683200106,-0.0108463934496088,0.130326210457728,0.2959855439752752,0.007093703935726836
1855,0,0,0,0.073107351113399,-0.0293155042137459,0.1470040343139372,0.7258694755514232,0.008530168574178099
1856,1,0,0,0.1794737817043885,-0.3422255657043892,0.0012477901013397,0.4872217468113929,-0.31315239299597486
1857,0,0,0,-0.061905992487672,-0.1573018483365423,0.0414683678575472,0.4163830850397692,-0.16107588096886583
1858,1,0,0,0.3036007329204189,-0.2046887095120794,0.1011081508789541,0.4029712530982378,-0.2138670363488806
1859,1,0,0,0.3463302901924331,-0.1442770011634582,0.1044191580961656,0.3801646338637687,-0.1409985725360844
1860,0,0,0,0.4839103218832887,-0.0920383754352923,0.1018662537370239,0.6754424662124158,-0.08462557988741337
1861,1,1,0,-0.1590821006093072,-0.2634783494394632,0.0737128914252337,0.5426545395566648,-0.28394254803624697
1862,0,0,0,0.02548877900618,0.0255166954834638,0.1273890965033985,0.7136742958629428,-0.01687287093082379
1863,0,1,0,0.0730785142427965,-0.1522501442526335,0.115437067597401,0.5421895977946088,-0.12635217178349023
1864,1,0,0,-0.0762485418778642,-0.3375647731668333,0.0311459793845425,0.1942549902924805,-0.31058891749786977
1865,1,0,0,-0.1498420592668344,-0.3357982177476875,0.0739721812934118,0.4019816106079691,-0.32324505207367926
1866,1,0,0,0.5374045276861547,0.0425900706091102,0.0958069344818556,0.5686762306658717,-0.12365194054270734
1867,0,0,0,0.0513633900050962,-0.2065834494262393,0.0540291006201618,0.4009314178273599,-0.22809455116243982
1868,0,0,0,-0.4380981806298424,-0.1749978741866399,0.0054602385277842,0.5572745125509528,-0.18991925494148176
1869,1,0,0,-0.0579373350151558,-0.2147392859554858,0.058275471111169,0.4190892804961604,-0.2234044056947414
1870,1,0,0,0.1394101900536655,-0.1441524395708462,0.0372643886089876,0.5235156113117254,-0.1310740975499891
1871,1,0,0,0.2817104132858907,-0.1788808343695737,0.062478490007084,0.3059857043796485,-0.1854368053833344
1872,0,0,0,0.0657320158332906,-0.2469740948713749,0.0476764578043778,0.4635637929921813,-0.15204659686935085
1873,1,0,0,0.0138912677858201,-0.2569248321497459,0.0883195768270347,0.528364241062869,-0.3095285824032531
1874,1,0,0,0.0556308754809855,-0.207519886831961,0.0573736212570551,0.6990480198662516,-0.026973278236220866
1875,0,0,0,0.149154378942763,-0.0850591662681404,0.0814540237307382,0.3199575828662029,-0.06810136833354219
1876,1,0,0,-0.1317314410424256,-0.1294609643771103,0.0146274881213746,0.6855303752548474,-0.10263661232519006
1877,0,0,0,-0.2277117139765122,-0.3002133631160647,-0.0058246785192632,0.283387662988762,-0.24016493266809935
1878,1,0,0,0.3123877624597229,-0.0888336709657136,0.1012645856070144,0.5357354513166824,0.16331648836658874
1879,1,0,0,-0.0682259211127581,-0.2932149649762292,0.0602354360234641,0.5562459441530776,-0.19245562455725163
1880,1,0,0,-0.0222952370945253,-0.1824505573122331,0.0047590785620568,0.3180764255129447,-0.19659254592812025
1881,1,0,0,0.104479643343916,-0.2361821522480146,0.044347719489366,0.1467355081105931,-0.281789382479556
1882,1,0,0,0.0362713332160845,-0.2089902382243157,0.1249772976552986,0.5247386550530605,-0.1839319369615996
1883,0,0,0,-0.0467481076171699,-0.0498476866222219,-0.0035010610746537,0.5363113016774536,-0.006840394827954399
1884,0,0,0,-0.0907118526609992,-0.1390248652749525,-0.0521704058692634,0.3302768184562663,-0.19073664746612284
1885,1,0,0,-0.0339640778824695,-0.2139001247617584,0.0513223259255721,0.400699681627191,-0.2195848577746592
1886,1,0,0,-0.0832823910217205,-0.1639985548538246,-0.1019210797239506,0.5733442414006649,-0.18262595633225487
1887,1,0,0,-0.1444378849982644,-0.3273484238324086,0.0005276612376006,0.4152138625460804,-0.40188944651843117
1888,1,1,0,0.055774172625551,-0.0448650789548232,0.1604694982871249,0.6711867248379896,-0.05779572830061297
1889,0,0,0,-0.1183227881693477,-0.4146792767653865,0.0384984694760201,0.6263311488185093,-0.17080486543640916
1890,1,0,0,0.1420456332339813,-0.1027441758595164,0.0982559478141742,0.3426240739166454,-0.09679693781167475
1891,1,1,0,-0.0643160691630153,-0.3113145050076051,0.0659268260166777,0.4897867495913904,-0.2985824038821485
1892,0,0,0,-0.017970130280326,-0.0727874862199842,0.2105746639817498,0.5392387355913257,-0.10047643008547835
1893,1,1,0,0.0385749745187851,-0.2932149649762292,0.0458188941864813,0.5562459441530776,-0.19245562455725163
1894,1,0,0,0.1137330055573721,-0.3374250480344627,0.0819675367454789,0.2449058393673772,-0.30900300678143544
1895,0,1,0,0.1519377781869708,-0.2467080065119141,-0.0133329308812337,0.1946256396288112,-0.29997455150657515
1896,1,0,0,0.2556236436238127,-0.0382132982725211,0.0699845669329776,0.374335090037167,-0.12462214707680719
1897,1,1,0,0.1492431680594216,-0.1293395559548448,0.1073817612651946,0.5518016870232973,-0.13373634552879898
1898,1,0,0,0.1602558336103135,-0.1527397734379505,0.0938926524070622,0.4029586356317207,-0.13095422719229544
1899,0,0,0,0.0579107846450266,-0.2145216972441747,0.0770514990323261,0.4379660842329285,-0.25185477853680016
1900,1,0,0,0.1597318769786343,-0.2527874471347747,0.0294185974235064,0.1703242681662238,-0.2563202981181981
1901,0,0,0,0.1859135622286739,-0.2262719003346125,0.0749507635600053,0.2826369737644086,-0.2317535920105731
1902,1,1,0,-0.0595987230775021,-0.1478374817249192,0.0890587602188536,0.5280855695615878,-0.1706776333568284
1903,0,0,0,-0.1105679808474786,-0.1684458094664631,-0.018392217599442,0.4553681819237912,-0.21055845510292548
1904,1,0,0,0.2474278161542133,0.2306058649088569,0.2000079446747381,0.5990977433573474,0.07694676664711131
1905,0,0,0,-0.2279101093013643,-0.2393594438056907,0.041756428901543,0.3727840428235309,-0.18971977254241645
1906,0,1,0,-0.3275741176949515,-0.1964795913375399,-0.0186787686737423,0.387559923661834,-0.16697017612522547
1907,1,0,0,0.003940961102912,-0.1950429715549602,-0.0031114226886008,0.2898784836998929,-0.19993288109848006
1908,1,1,0,0.0229705140062471,-0.0799258422735131,0.1565182973197794,0.634565555046037,-0.07209494041080944
1909,0,0,0,0.2150346058003568,-0.2001887969658968,0.0383823363247087,0.2015415645852078,-0.2444050504098717
1910,0,0,0,-0.0309237685838917,-0.1746309340378323,0.1208984756422604,0.434553705047095,-0.20482322896868932
1911,0,0,0,-0.103025985249407,-0.3427653081363389,0.0414496205938463,0.6488647832629981,-0.26985447248815697
1912,1,0,0,-0.223497534865086,-0.2435061486697975,-0.0153478325432576,0.412469791798678,-0.23961281091795894
1913,0,0,0,0.2755456582087326,-0.1699624842941338,0.1279086111643837,0.3359824034719466,-0.10905001374685963
1914,1,0,0,-0.0517954193405852,-0.1482221384189818,0.1288437125591373,0.4174901568801881,-0.13513624817789394
1915,0,1,0,-0.0179339266815632,0.1416349569305519,0.0541988511527112,0.788266506651797,0.08727345847358525
1916,1,0,0,-0.0866471011160795,-0.2779755050366828,0.0366547863127136,0.5761352038554854,-0.3264547480524267
1917,1,1,0,0.3431475526941845,-0.1380045511328258,0.0450597218964123,0.3034930721140384,-0.17564931983409493
1918,1,0,0,-0.1420039086663996,-0.290288823204159,0.0425083154695312,0.3394313525766411,-0.28839767768838076
1919,0,0,0,0.0581602122779756,-0.2043298720005284,0.1315349323885951,0.445254659382887,-0.21873618466904354
1920,1,0,0,0.2521038266455828,-0.1530262225429374,0.0811563841723618,0.4366661989959303,-0.19208216452066273
1921,0,0,0,-0.0160522197451362,-0.1010044879352517,0.0860536065426077,0.6085057618724519,-0.13090940380706417
1922,1,0,0,0.0259906651048623,-0.094575263718862,0.1058343649753617,0.5966927703253023,-0.15074568663788535
1923,0,0,0,-0.014377805139434,-0.2820270141295614,-0.0233925764162034,0.7216742984078327,-0.22631994616881057
1924,0,0,0,-0.1441635668398699,-0.2733867810663019,0.0315520452262235,0.5104876578198967,-0.19203413662057311
1925,1,0,0,-0.081036135239657,-0.4856470042526633,-0.0134570103929181,0.3332936598264197,-0.36013977049106605
1926,1,1,0,-0.2006859531795314,-0.3860760945356241,0.0034609274999017,0.5283190594474564,-0.34712022875222404
1927,1,0,0,0.0834725050237093,-0.2148072060058582,0.0965702923663162,0.3682139056344708,-0.1669343832511403
1928,0,0,0,0.2884961162128586,-0.3591737431211688,0.1451531427292208,0.4424895280877534,-0.23165176511397434
1929,1,0,0,0.2477664630185621,-0.0907928924703314,0.1397162588789437,0.6179975420232704,0.009135312928938655
1930,1,0,0,0.0622665893386683,-0.3114143478491231,0.0827484303679579,0.4595125020126943,-0.28777529999987905
1931,1,1,0,0.1949950143672582,0.3553590661434869,0.1575672353166129,0.6970284680821485,0.1557561031844812
1932,1,0,0,0.0851976990451771,-0.2380601561755603,0.1170642895437257,0.2196658598833419,-0.22941889876343602
1933,1,0,0,-0.0644602880926662,-0.2331616036699927,0.0518165271646403,0.5733913384660759,-0.25856242588560774
1934,0,0,0,-0.1280181695371502,-0.2721836625227091,-0.0216394425360061,0.5976613403095766,-0.27425939313992487
1935,1,0,0,0.20963689099749,-0.2916038219732884,0.1160859345015119,0.5570495760288876,-0.14052078303551907
1936,1,0,0,0.4144908210090541,-0.0862608629794196,0.086148721088455,0.6420475292089644,-0.04462428045402256
1937,1,0,0,0.1290032382722238,-0.1592990490765345,0.1001896940083625,0.5526434011094871,-0.1458955718055165
1938,1,0,0,0.1947089958250404,-0.2864102886319301,0.0783875556037109,0.3861664039096601,-0.24918316651633043
1939,1,0,0,-0.1665210140998958,-0.3456980003108141,-0.0196248094602609,0.3524582249282451,-0.3122787983964118
1940,1,0,0,-0.0743144505497119,-0.2417966296921259,0.0002273125530455,0.3261551677754344,-0.18473157213712788
1941,1,0,0,-0.0042690452202505,-0.207094194606468,0.0269145058441699,0.3716768270621428,-0.20528648650970582
1942,1,0,0,-0.1189830251197322,-0.1299669089553154,0.0496233518230963,0.7117907557487638,-0.10251074954335493
1943,0,0,0,-0.0301033266064436,-0.2440049755185576,0.0876582423813202,0.6322429484195393,-0.2845178870535059
1944,1,0,0,0.1251289064626558,-0.1684776417417346,0.0700996879790129,0.5106977106953983,-0.14398902923356938
1945,1,0,0,-0.0696643996034437,-0.2719149827441838,-0.0166907395498238,0.4664171960961596,-0.24605011688155864
1946,1,0,0,-0.0271789676898848,0.1683160330254081,0.0379791688342918,0.7752968764593702,0.10971803921000411
1947,0,0,0,0.0214070342733522,-0.0868325744510651,0.0212474017686318,0.3596785242362966,-0.20143258195060332
1948,0,1,0,0.3154375575949681,-0.0859586593997479,0.1352106719962006,0.5618579615316541,-0.05034066088555467
1949,1,0,0,0.1487911174964836,-0.1036883149499631,0.1165388885533331,0.7352516420677733,-0.10232856620660336
1950,0,0,0,-0.0599846947335038,-0.264500567149724,0.0710752666884114,0.3310603494458378,-0.308176011917192
1951,0,0,0,0.1223807129986442,-0.2182460284587732,0.0427287772190268,0.2849461924475254,-0.21229995329061735
1952,1,1,0,0.0377265199996103,-0.1639651681931393,0.0648837327092459,0.4489431836320555,-0.16575838758588735
1953,1,0,0,0.2239854950677821,-0.2081500123204555,0.0552012710916039,0.4399980122357207,-0.19154989298250846
1954,0,0,0,0.1181602416425086,-0.1722675838066694,0.0366020587733831,0.2661527413298738,-0.18032610542249028
1955,1,0,0,0.330694437830785,-0.0519439290468908,0.173789554034903,0.4647053785126054,-0.07455423998858823
1956,1,0,0,-0.0429375245014181,-0.1822927634065595,0.0389083056759542,0.3716122054534171,-0.20728764849067638
1957,1,1,0,0.2265360919471719,-0.3550592392557018,0.047987246438355,0.3647087542944514,-0.31682682766806036
1958,1,0,0,-0.0069779005715055,-0.2384003540999526,-0.0105279816550254,0.3267849742001874,-0.24606890424173555
1959,1,0,0,0.1853255684526406,-0.176089895373916,0.0834963258924057,0.4496340847033276,-0.1511891054181964
1960,1,0,0,0.0174318575046671,-0.1599018667764437,0.1173421476529171,0.4365574005989526,-0.15917148826223926
1961,1,0,0,0.1180863062398559,-0.2827560573431603,0.0085210466599694,0.0957889241302436,-0.302024623837139
1962,1,0,0,0.0743946422901368,-0.1379188470837274,0.0367498862937912,0.4940353797790149,-0.14855610433659316
1963,1,0,0,0.2759102667678496,-0.4050796592287925,0.0956964859664277,0.1944256453578678,-0.42971967661629207
1964,1,0,0,0.1951713587737545,-0.2044126983547453,0.0746320582223845,0.3301758124209672,-0.2770082829352235
1965,0,0,0,0.1975106853257621,-0.0843168205516381,0.1447375062349147,0.6111191155820122,-0.10262455569128193
1966,1,0,0,-0.1241774152881314,-0.2137278738936503,0.0170634661630018,0.5343521453709724,-0.1893587636704379
1967,0,0,0,0.4777054056964866,-0.0182551323021559,0.1425687381846277,0.5008544269898798,-0.17374340048078651
